Date,Open,High,Low,Close
2016-01-06,28.33,30.81,28.33,30.06
2016-01-07,26.04,27.33,25.12,25.2
2016-01-08,25.34,25.34,22.44,22.44
2016-01-11,22.45,22.45,20.87,22.14
2016-01-12,22.37,22.79,20.7,22.35
2016-01-13,21.75,22.11,18.54,18.55
2016-01-14,18.55,20.9,16.97,19.91
2016-01-15,16.28,17.37,15.05,17.21
2016-01-19,17.85,18.46,16.23,17.01
2016-01-20,14.5,17.7,13.04,16.8
2016-01-21,15.98,17.51,15.24,16.02
2016-01-22,17.39,19.54,17.34,19.5
2016-01-25,18.28,18.92,17.22,17.28
2016-01-26,17.13,19.88,17.01,19.77
2016-01-27,18.8,20.22,17.99,18.18
2016-01-28,18.68,19.2,17.97,18.93
2016-01-29,19.18,24.11,19.18,23.79
2016-02-01,21.61,24.1,21.61,23.39
2016-02-02,21.65,21.65,20.17,20.34
2016-02-03,20.65,20.65,18.54,20.39
2016-02-04,20.18,21.3,19.73,21.0
2016-02-05,19.71,19.71,17.6,17.6
2016-02-08,15.76,17.03,15.05,17.03
2016-02-09,14.6,17.21,14.6,16.52
2016-02-10,16.44,17.93,16.44,16.61
2016-02-11,13.85,15.32,13.76,15.09
2016-02-12,14.87,17.5,14.74,17.45
2016-02-16,18.32,19.61,17.87,19.42
2016-02-17,20.27,21.84,19.98,21.64
2016-02-18,20.85,21.8,20.85,21.14
2016-02-19,20.28,22.36,20.28,22.2
2016-02-22,23.15,24.31,23.15,24.04
2016-02-23,23.42,23.76,22.56,22.56
2016-02-24,20.98,23.97,20.98,23.9
2016-02-25,24.72,25.95,24.21,25.95
2016-02-26,26.27,26.83,25.81,26.25
2016-02-29,25.98,27.76,25.94,25.94
2016-03-01,27.34,30.38,26.83,30.38
2016-03-02,29.57,32.01,29.11,31.99
2016-03-03,31.85,34.21,31.85,34.11
2016-03-04,34.91,36.69,34.35,35.37
2016-03-07,34.85,37.64,34.85,37.61
2016-03-08,35.6,35.74,33.16,33.16
2016-03-09,34.91,35.21,34.13,35.2
2016-03-10,36.24,36.37,31.77,33.3
2016-03-11,36.22,39.19,36.22,39.16
2016-03-14,38.32,38.57,37.15,37.77
2016-03-15,36.3,36.58,35.34,35.71
2016-03-16,35.34,38.44,35.34,38.32
2016-03-17,38.26,42.61,38.15,41.79
2016-03-18,42.48,44.18,42.48,43.82
2016-03-21,43.75,44.5,42.95,43.51
2016-03-22,42.78,43.92,41.75,42.77
2016-03-23,42.37,42.37,39.23,39.23
2016-03-24,37.31,39.74,37.31,39.67
2016-03-28,40.91,41.2,39.34,40.64
2016-03-29,40.45,44.66,40.13,44.39
2016-03-30,45.77,46.48,45.18,45.71
2016-03-31,46.28,46.85,45.5,45.9
2016-04-01,43.9,46.87,43.74,46.5
2016-04-04,47.19,47.33,44.9,44.9
2016-04-05,43.69,44.21,42.81,42.86
2016-04-06,43.29,45.4,42.37,45.4
2016-04-07,43.94,44.3,41.48,42.3
2016-04-08,44.75,45.17,43.18,43.96
2016-04-11,45.29,46.73,44.47,44.54
2016-04-12,45.09,48.02,44.56,47.61
2016-04-13,49.04,52.17,49.04,51.95
2016-04-14,52.66,52.74,51.7,52.45
2016-04-15,51.88,53.38,51.64,52.26
2016-04-18,51.25,54.65,51.25,54.33
2016-04-19,55.99,56.75,55.12,56.06
2016-04-20,56.47,57.75,55.75,57.06
2016-04-21,59.95,59.95,55.68,55.7
2016-04-22,56.34,58.2,56.34,57.98
2016-04-25,57.81,57.81,55.43,56.36
2016-04-26,57.45,58.99,56.47,58.87
2016-04-27,58.87,60.14,58.05,59.73
2016-04-28,58.4,60.18,57.18,57.3
2016-04-29,57.14,57.14,54.32,55.98
2016-05-02,56.27,57.1,55.39,56.96
2016-05-03,55.55,55.55,52.14,53.85
2016-05-04,51.94,53.67,51.52,52.02
2016-05-05,52.04,53.25,50.84,50.86
2016-05-06,50.74,51.98,50.11,51.98
2016-05-09,52.01,52.69,51.09,51.81
2016-05-10,52.59,54.4,52.39,54.36
2016-05-11,54.29,54.29,52.2,52.22
2016-05-12,53.45,53.45,50.33,51.06
2016-05-13,50.5,51.73,49.29,49.41
2016-05-16,50.76,52.67,50.76,52.06
2016-05-17,51.55,52.49,47.91,48.18
2016-05-18,48.25,51.14,48.25,50.02
2016-05-19,48.97,49.82,46.31,48.04
2016-05-20,49.29,51.84,49.29,51.69
2016-05-23,52.51,52.94,51.72,51.75
2016-05-24,53.43,56.82,53.43,56.82
2016-05-25,58.28,58.91,57.99,58.73
2016-05-26,59.86,59.86,57.93,58.38
2016-05-27,58.43,59.79,58.41,59.76
2016-05-31,60.72,60.95,59.41,60.35
2016-06-01,59.57,61.79,59.05,61.57
2016-06-02,61.86,63.09,61.51,63.07
2016-06-03,62.9,62.9,60.58,61.6
2016-06-06,62.7,65.0,62.65,64.44
2016-06-07,65.38,65.92,64.38,64.95
2016-06-08,66.54,66.97,65.53,66.52
2016-06-09,65.39,65.39,63.92,64.55
2016-06-10,62.85,62.85,60.65,60.94
2016-06-13,59.96,60.6,57.74,58.02
2016-06-14,57.41,58.29,55.31,56.41
2016-06-15,57.09,58.67,56.71,57.13
2016-06-16,55.51,56.66,53.4,56.66
2016-06-17,57.55,57.56,55.78,56.43
2016-06-20,60.51,61.72,59.32,59.38
2016-06-21,60.22,60.22,58.15,59.27
2016-06-22,60.53,61.32,58.73,58.76
2016-06-23,61.6,63.34,61.6,63.04
2016-06-24,52.24,56.2,51.6,52.06
2016-06-27,48.94,48.94,43.41,43.88
2016-06-28,46.8,49.09,46.8,48.54
2016-06-29,51.97,53.99,51.22,53.73
2016-06-30,54.91,57.69,53.76,57.65
2016-07-01,58.54,59.15,57.28,57.96
2016-07-05,57.36,57.36,53.97,54.81
2016-07-06,54.68,55.84,53.75,55.84
2016-07-07,57.47,58.26,55.54,56.61
2016-07-08,59.2,62.04,59.2,61.96
2016-07-11,63.68,64.74,63.3,64.35
2016-07-12,66.87,68.01,66.4,67.49
2016-07-13,68.42,68.42,66.5,66.93
2016-07-14,69.16,69.16,67.91,68.1
2016-07-15,69.14,69.14,67.82,68.19
2016-07-18,68.52,68.81,67.99,68.73
2016-07-19,68.57,68.68,67.51,67.68
2016-07-20,68.64,69.29,68.04,68.99
2016-07-21,69.87,69.92,67.65,68.0
2016-07-22,68.66,69.69,68.19,69.56
2016-07-25,69.8,69.81,68.18,68.29
2016-07-26,68.73,69.71,68.48,69.2
2016-07-27,70.03,70.48,68.33,69.15
2016-07-28,69.82,69.82,68.24,69.08
2016-07-29,68.89,69.57,67.59,68.83
2016-08-01,69.04,69.27,67.38,67.82
2016-08-02,68.09,68.09,64.31,65.12
2016-08-03,65.33,67.33,65.33,67.33
2016-08-04,68.58,68.61,67.08,67.16
2016-08-05,68.79,69.94,68.79,69.88
2016-08-08,70.71,76.36,69.67,76.36
2016-08-09,70.63,70.63,69.43,69.72
2016-08-10,70.58,70.58,68.53,68.81
2016-08-11,70.21,70.21,68.94,69.97
2016-08-12,70.09,70.24,69.24,69.87
2016-08-15,71.11,71.7,71.04,71.44
2016-08-16,71.39,71.39,70.17,70.25
2016-08-17,71.02,71.02,68.56,69.77
2016-08-18,70.73,70.89,70.06,70.89
2016-08-19,70.87,71.23,70.42,71.11
2016-08-22,71.04,71.43,70.5,71.43
2016-08-23,72.31,72.63,72.1,72.1
2016-08-24,72.81,73.33,70.81,71.07
2016-08-25,71.62,71.82,70.78,71.18
2016-08-26,71.89,72.72,69.53,70.72
2016-08-29,71.53,71.92,71.35,71.35
2016-08-30,72.24,72.36,70.94,71.6
2016-08-31,72.14,72.2,70.24,70.98
2016-09-01,71.35,71.48,69.69,70.89
2016-09-02,72.31,72.46,71.77,72.43
2016-09-06,73.17,73.18,72.21,73.18
2016-09-07,73.55,73.94,73.2,73.59
2016-09-08,74.14,74.4,73.72,74.33
2016-09-09,73.73,73.73,68.37,68.4
2016-09-12,68.11,71.77,67.95,71.73
2016-09-13,70.16,70.16,65.18,66.62
2016-09-14,68.79,69.21,65.85,66.24
2016-09-15,66.71,68.63,66.51,68.55
2016-09-16,68.0,68.46,67.24,68.38
2016-09-19,70.0,70.98,68.51,69.1
2016-09-20,70.48,70.48,68.55,68.55
2016-09-21,70.57,71.31,69.13,71.25
2016-09-22,73.67,74.02,72.94,73.76
2016-09-23,73.71,73.71,73.01,73.05
2016-09-26,71.93,71.94,70.29,70.29
2016-09-27,69.67,71.4,69.67,71.4
2016-09-28,71.35,72.64,70.5,72.5
2016-09-29,72.74,73.03,70.79,70.81
2016-09-30,71.95,73.02,70.92,72.62
2016-10-03,72.38,72.38,70.73,71.44
2016-10-04,71.78,71.78,68.91,69.2
2016-10-05,70.03,71.09,69.78,70.25
2016-10-06,69.43,70.38,68.67,69.89
2016-10-07,70.79,70.79,67.82,68.82
2016-10-10,69.79,71.01,69.79,70.84
2016-10-11,69.47,69.47,66.03,66.78
2016-10-12,66.63,67.55,66.04,66.97
2016-10-13,65.07,66.52,64.02,65.77
2016-10-14,67.14,67.26,64.84,64.86
2016-10-17,64.99,65.42,64.51,64.7
2016-10-18,66.94,66.94,65.38,66.1
2016-10-19,66.27,67.57,65.51,66.96
2016-10-20,65.98,66.67,64.84,66.02
2016-10-21,64.75,66.0,64.75,65.88
2016-10-24,66.88,67.62,65.95,66.65
2016-10-25,65.58,65.58,64.1,64.4
2016-10-26,62.81,64.25,62.61,62.66
2016-10-27,62.83,62.83,60.27,60.5
2016-10-28,59.54,60.92,58.91,59.78
2016-10-31,59.2,60.41,58.86,60.26
2016-11-01,59.94,59.94,55.64,56.59
2016-11-02,55.31,55.93,53.49,53.54
2016-11-03,52.8,53.66,51.52,51.66
2016-11-04,50.53,53.96,50.53,52.01
2016-11-07,55.0,56.65,55.0,56.63
2016-11-08,55.34,57.52,55.24,56.71
2016-11-09,54.62,61.51,54.3,61.41
2016-11-10,62.86,64.21,61.08,63.42
2016-11-11,62.8,65.12,62.67,65.1
2016-11-14,65.89,66.85,65.89,66.32
2016-11-15,66.99,67.9,66.47,67.76
2016-11-16,67.52,67.91,67.13,67.81
2016-11-17,68.23,68.76,67.96,68.15
2016-11-18,68.63,68.63,67.92,68.28
2016-11-21,68.92,69.14,68.46,68.93
2016-11-22,69.45,70.06,69.03,69.9
2016-11-23,69.09,69.71,68.7,69.64
2016-11-25,69.95,70.58,69.82,70.58
2016-11-28,70.33,70.33,68.97,68.99
2016-11-29,68.78,69.3,68.27,68.32
2016-11-30,69.45,69.45,67.31,67.4
2016-12-01,67.17,67.89,65.08,65.19
2016-12-02,64.8,66.33,64.8,65.4
2016-12-05,66.14,67.79,66.14,67.73
2016-12-06,67.82,68.66,67.14,68.51
2016-12-07,68.25,70.09,68.06,70.0
2016-12-08,69.97,71.91,69.79,71.74
2016-12-09,72.13,72.32,71.69,72.07
2016-12-12,71.92,71.92,70.9,71.08
2016-12-13,71.64,72.09,70.74,71.56
2016-12-14,71.07,71.07,68.62,68.71
2016-12-15,68.33,70.0,68.12,68.79
2016-12-16,69.47,70.31,68.76,69.43
2016-12-19,69.55,70.1,69.23,69.52
2016-12-20,70.29,70.29,70.29,70.29
2016-12-21,70.14,70.26,69.18,69.2
2016-12-22,68.52,68.83,67.26,67.54
2016-12-23,67.28,68.85,67.28,68.85
2016-12-27,68.28,69.49,68.28,69.27
2016-12-28,68.43,68.43,67.16,67.37
2016-12-29,67.24,68.12,67.24,68.06
2016-12-30,67.37,67.75,66.96,67.39
2017-01-03,69.08,69.24,67.72,69.21
2017-01-04,70.03,72.1,70.03,72.1
2017-01-05,71.39,71.66,70.58,71.54
2017-01-06,71.58,71.67,70.61,71.06
2017-01-09,70.33,70.71,69.5,69.5
2017-01-10,69.89,70.7,69.23,70.22
2017-01-11,69.61,70.8,69.61,70.55
2017-01-12,69.95,70.02,68.31,69.52
2017-01-13,70.57,71.06,70.33,70.74
2017-01-17,70.16,70.65,69.84,69.96
2017-01-18,70.06,70.06,69.22,69.7
2017-01-19,68.86,68.86,67.57,68.16
2017-01-20,68.81,69.4,68.57,69.26
2017-01-23,68.2,68.79,67.64,68.33
2017-01-24,68.82,70.62,68.8,70.41
2017-01-25,71.51,71.8,71.1,71.44
2017-01-26,71.26,71.26,70.22,70.39
2017-01-27,70.36,70.36,68.7,69.58
2017-01-30,68.15,68.15,66.55,67.72
2017-01-31,67.25,68.94,66.96,68.76
2017-02-01,69.52,69.52,67.62,68.51
2017-02-02,68.6,69.32,68.6,69.32
2017-02-03,69.68,70.78,69.42,70.65
2017-02-06,70.2,70.2,68.84,69.2
2017-02-07,69.65,69.9,68.6,69.04
2017-02-08,68.43,69.17,67.95,69.13
2017-02-09,69.89,71.27,69.89,71.19
2017-02-10,71.87,72.81,71.73,72.81
2017-02-13,73.37,73.44,72.54,72.71
2017-02-14,72.94,72.94,71.94,72.67
2017-02-15,72.04,73.67,72.04,73.46
2017-02-16,74.02,74.02,72.36,72.84
2017-02-17,72.46,72.94,71.95,72.9
2017-02-21,73.19,73.72,72.82,73.51
2017-02-22,73.45,73.45,72.36,72.82
2017-02-23,73.13,73.13,71.29,72.15
2017-02-24,70.99,72.29,70.82,72.28
2017-02-27,71.83,73.34,71.83,73.32
2017-02-28,72.35,72.37,70.35,70.53
2017-03-01,72.09,72.69,71.75,72.24
2017-03-02,71.19,71.72,70.37,70.38
2017-03-03,70.7,70.79,68.97,69.57
2017-03-06,68.92,68.92,67.89,68.32
2017-03-07,68.17,68.17,66.97,67.06
2017-03-08,66.99,67.39,65.29,65.31
2017-03-09,65.06,65.7,63.68,64.21
2017-03-10,65.95,65.95,63.93,64.96
2017-03-13,65.2,65.67,64.8,65.53
2017-03-14,63.55,63.92,62.65,63.82
2017-03-15,64.83,68.27,64.74,67.48
2017-03-16,68.04,68.43,67.6,67.9
2017-03-17,68.29,68.9,67.66,68.84
2017-03-20,68.4,68.4,67.24,67.85
2017-03-21,68.97,68.97,63.87,63.91
2017-03-22,63.12,63.48,61.58,62.99
2017-03-23,62.42,65.21,62.42,64.14
2017-03-24,64.75,65.31,63.52,64.11
2017-03-27,61.85,64.63,61.72,64.44
2017-03-28,64.2,65.84,63.45,65.84
2017-03-29,65.5,67.14,65.4,67.14
2017-03-30,67.39,67.88,67.03,67.76
2017-03-31,67.27,69.15,67.27,68.81
2017-04-03,68.92,68.92,66.58,67.31
2017-04-04,66.47,67.02,66.01,66.67
2017-04-05,67.52,68.4,64.43,64.47
2017-04-06,64.03,66.59,64.03,66.15
2017-04-07,65.68,66.59,65.39,66.22
2017-04-10,66.55,68.0,65.97,67.01
2017-04-11,66.99,68.24,65.93,68.24
2017-04-12,67.75,67.75,65.16,65.39
2017-04-13,64.72,65.46,62.49,62.49
2017-04-17,63.56,65.15,62.6,65.15
2017-04-18,62.92,64.52,62.56,64.48
2017-04-19,65.87,66.0,64.38,64.65
2017-04-20,66.18,67.16,65.34,67.07
2017-04-21,66.91,67.33,65.88,66.02
2017-04-24,68.74,68.74,67.67,68.14
2017-04-25,69.47,70.26,69.47,69.97
2017-04-26,69.57,71.25,69.57,70.22
2017-04-27,70.03,70.42,68.73,69.11
2017-04-28,68.72,68.77,67.33,67.38
2017-05-01,68.17,68.17,66.95,67.38
2017-05-02,67.64,67.77,66.91,67.33
2017-05-03,66.29,66.56,64.56,65.11
2017-05-04,64.77,64.77,62.61,63.59
2017-05-05,63.91,65.09,63.58,65.08
2017-05-08,65.02,65.02,63.49,64.41
2017-05-09,64.24,64.49,63.56,63.99
2017-05-10,63.71,65.24,63.71,64.93
2017-05-11,64.11,64.11,62.19,63.59
2017-05-12,62.92,63.0,61.68,62.63
2017-05-15,63.6,64.92,63.6,64.08
2017-05-16,64.81,64.81,62.7,63.34
2017-05-17,61.4,61.4,57.55,57.58
2017-05-18,56.13,58.3,56.06,57.7
2017-05-19,58.17,60.76,58.17,59.78
2017-05-22,60.68,61.15,59.82,60.84
2017-05-23,61.74,61.74,60.06,61.52
2017-05-24,61.46,61.9,60.28,61.03
2017-05-25,61.86,61.99,60.15,60.44
2017-05-26,60.51,60.63,59.33,60.58
2017-05-30,59.46,59.65,58.37,58.66
2017-05-31,58.86,58.86,56.06,58.08
2017-06-01,58.25,61.82,58.12,61.77
2017-06-02,62.44,64.17,62.2,62.63
2017-06-05,61.86,62.42,61.11,61.27
2017-06-06,59.75,61.12,59.52,60.32
2017-06-07,60.09,60.9,59.47,60.23
2017-06-08,59.17,62.92,59.17,62.09
2017-06-09,62.67,64.88,62.62,64.32
2017-06-12,65.19,65.79,64.23,64.46
2017-06-13,64.7,65.72,64.51,65.45
2017-06-14,65.77,65.77,63.66,64.12
2017-06-15,61.92,63.03,61.92,62.95
2017-06-16,61.99,62.62,61.39,62.62
2017-06-19,63.21,64.05,63.04,63.71
2017-06-20,62.34,62.34,61.26,61.48
2017-06-21,60.93,61.86,60.1,60.1
2017-06-22,60.32,61.49,59.77,60.58
2017-06-23,60.96,62.31,60.42,62.19
2017-06-26,63.17,63.43,61.75,63.01
2017-06-27,63.28,63.42,61.37,61.4
2017-06-28,62.72,64.95,62.43,64.88
2017-06-29,65.26,65.26,62.02,63.67
2017-06-30,64.24,64.26,63.17,63.7
2017-07-03,64.39,66.1,64.39,65.81
2017-07-05,65.32,65.32,63.08,63.84
2017-07-06,62.98,63.15,60.95,61.19
2017-07-07,61.17,63.0,61.0,63.0
2017-07-10,62.44,63.13,61.4,61.66
2017-07-11,61.87,61.94,60.85,61.88
2017-07-12,63.3,64.45,63.15,63.62
2017-07-13,63.79,63.8,62.87,63.75
2017-07-14,64.01,65.04,63.96,64.54
2017-07-17,65.07,65.6,64.72,65.16
2017-07-18,64.42,64.44,63.42,64.26
2017-07-19,65.24,65.82,64.75,65.82
2017-07-20,66.42,66.42,65.55,65.78
2017-07-21,66.7,66.7,64.43,64.81
2017-07-24,64.76,64.76,63.73,64.62
2017-07-25,66.3,66.82,66.22,66.35
2017-07-26,66.52,66.52,65.1,65.13
2017-07-27,65.26,65.72,63.11,63.78
2017-07-28,63.38,63.73,62.33,63.3
2017-07-31,63.7,63.7,62.19,63.14
2017-08-01,64.61,64.61,62.83,63.48
2017-08-02,62.48,63.33,60.77,61.02
2017-08-03,60.68,61.05,58.79,59.0
2017-08-04,59.56,60.23,59.52,60.15
2017-08-07,60.29,60.29,58.91,59.14
2017-08-08,59.39,60.79,58.07,58.46
2017-08-09,57.34,57.34,55.8,56.23
2017-08-10,55.08,55.33,52.2,52.26
2017-08-11,52.18,52.62,51.49,52.0
2017-08-14,53.73,55.33,53.73,55.33
2017-08-15,55.48,55.48,53.46,53.52
2017-08-16,54.21,55.0,53.48,53.84
2017-08-17,52.94,53.51,48.96,48.98
2017-08-18,47.79,49.36,47.68,48.89
2017-08-21,48.82,48.82,47.85,48.59
2017-08-22,49.78,50.29,48.9,50.22
2017-08-23,49.63,50.22,49.33,49.81
2017-08-24,50.75,50.75,49.88,50.51
2017-08-25,51.43,51.52,50.6,51.21
2017-08-28,51.97,51.97,50.56,51.15
2017-08-29,49.45,51.0,49.25,50.84
2017-08-30,50.67,51.97,50.53,51.52
2017-08-31,52.64,53.85,52.52,53.43
2017-09-01,54.3,54.78,53.9,54.72
2017-09-05,54.68,54.68,51.57,52.4
2017-09-06,53.75,53.76,52.74,52.92
2017-09-07,53.62,53.62,52.18,52.59
2017-09-08,52.29,53.06,51.84,52.82
2017-09-11,54.79,55.09,54.36,54.81
2017-09-12,55.83,56.57,55.71,56.18
2017-09-13,56.2,56.91,56.01,56.87
2017-09-14,56.78,56.83,56.07,56.52
2017-09-15,57.02,57.54,56.47,57.46
2017-09-18,58.32,59.26,58.32,58.78
2017-09-19,59.2,59.25,58.66,58.88
2017-09-20,58.85,59.66,58.46,59.48
2017-09-21,59.84,60.02,59.02,59.02
2017-09-22,59.51,60.41,59.26,60.38
2017-09-25,60.39,61.19,59.86,60.58
2017-09-26,61.22,62.27,60.99,61.56
2017-09-27,63.26,64.72,61.78,64.35
2017-09-28,64.41,64.72,63.47,64.55
2017-09-29,65.48,65.58,65.08,65.26
2017-10-02,65.62,67.13,65.62,67.13
2017-10-03,67.29,67.29,66.39,66.91
2017-10-04,67.3,67.84,66.71,66.94
2017-10-05,68.13,68.33,67.82,68.07
2017-10-06,67.45,67.53,66.81,67.35
2017-10-09,67.3,67.35,66.15,66.27
2017-10-10,67.78,67.93,66.86,67.24
2017-10-11,67.92,67.92,66.92,67.52
2017-10-12,66.66,67.56,66.05,66.57
2017-10-13,67.81,67.81,66.39,66.66
2017-10-16,67.7,67.7,65.9,66.33
2017-10-17,66.19,66.4,65.38,65.64
2017-10-18,66.03,66.4,65.35,65.84
2017-10-19,65.42,65.78,64.81,65.77
2017-10-20,67.71,67.71,66.08,66.09
2017-10-23,66.83,66.83,65.03,65.03
2017-10-24,66.05,66.23,64.86,64.9
2017-10-25,64.73,64.73,62.28,63.56
2017-10-26,64.0,64.3,63.39,63.47
2017-10-27,63.6,64.65,63.09,64.64
2017-10-30,64.48,64.72,62.33,62.77
2017-10-31,64.09,64.09,63.27,63.4
2017-11-01,64.57,64.6,62.1,62.67
2017-11-02,62.79,63.01,61.84,62.77
2017-11-03,62.5,62.89,62.07,62.29
2017-11-06,62.96,63.62,62.79,63.02
2017-11-07,63.25,63.25,59.69,59.72
2017-11-08,59.4,59.79,58.36,59.51
2017-11-09,58.54,59.32,57.44,59.11
2017-11-10,58.85,59.86,58.85,58.96
2017-11-13,58.16,59.26,57.8,58.87
2017-11-14,57.85,58.31,57.45,58.31
2017-11-15,56.21,58.0,55.98,57.41
2017-11-16,58.08,60.5,58.08,60.0
2017-11-17,59.68,61.21,59.68,61.19
2017-11-20,61.17,61.58,60.47,61.58
2017-11-21,63.0,63.85,62.86,63.12
2017-11-22,63.87,64.67,63.75,63.75
2017-11-24,64.45,64.52,63.51,64.01
2017-11-27,63.88,64.26,62.84,62.86
2017-11-28,63.48,65.28,63.28,65.11
2017-11-29,65.7,66.56,65.7,65.93
2017-11-30,67.47,67.47,66.07,66.07
2017-12-01,66.65,66.65,62.03,65.45
2017-12-04,68.16,68.17,65.62,65.72
2017-12-05,66.01,66.01,63.82,63.85
2017-12-06,63.37,63.53,61.83,62.25
2017-12-07,62.11,63.69,62.11,63.18
2017-12-08,64.64,64.64,63.15,63.18
2017-12-11,63.84,64.13,63.24,63.55
2017-12-12,64.53,64.62,63.48,63.51
2017-12-13,64.07,65.06,63.85,63.85
2017-12-14,64.41,64.41,62.02,62.22
2017-12-15,63.62,65.89,63.55,64.84
2017-12-18,66.99,67.51,66.26,66.37
2017-12-19,67.0,67.0,64.75,64.75
2017-12-20,66.07,66.07,64.89,65.05
2017-12-21,66.43,66.78,65.84,66.1
2017-12-22,66.62,66.62,65.81,65.85
2017-12-26,66.37,66.61,65.67,65.68
2017-12-27,65.89,66.57,65.45,65.49
2017-12-28,66.0,66.4,64.92,66.4
2017-12-29,66.8,66.8,64.95,64.99
2018-01-02,66.37,67.46,66.15,66.54
2018-01-03,67.29,67.79,66.37,67.13
2018-01-04,68.97,69.03,67.5,67.85
2018-01-05,68.55,68.94,67.71,68.38
2018-01-08,68.51,68.98,67.76,68.76
2018-01-09,69.13,69.13,67.87,67.87
2018-01-10,67.78,67.78,66.94,67.36
2018-01-11,67.6,70.22,67.6,70.22
2018-01-12,70.79,71.13,70.46,71.07
2018-01-16,71.73,72.47,69.23,69.23
2018-01-17,70.8,70.92,69.6,70.86
2018-01-18,70.83,70.83,68.81,68.81
2018-01-19,69.36,70.87,69.2,70.86
2018-01-22,71.1,71.52,70.65,71.42
2018-01-23,71.98,72.61,71.05,72.47
2018-01-24,73.53,73.53,71.02,71.31
2018-01-25,72.69,72.69,70.31,71.09
2018-01-26,71.65,71.65,70.53,71.55
2018-01-29,71.0,71.0,69.36,69.36
2018-01-30,69.35,69.35,67.03,67.36
2018-01-31,68.51,68.51,66.11,66.59
2018-02-01,66.48,66.48,65.47,66.26
2018-02-02,65.01,65.01,61.75,61.79
2018-02-05,61.2,61.2,52.88,52.96
2018-02-06,48.88,55.96,48.88,55.43
2018-02-07,56.28,57.5,54.63,54.86
2018-02-08,55.88,55.88,46.73,46.73
2018-02-09,49.64,50.15,43.22,49.01
2018-02-12,51.01,52.45,48.57,51.25
2018-02-13,50.43,52.06,49.38,51.95
2018-02-14,50.93,56.01,50.93,55.89
2018-02-15,57.66,57.84,55.53,57.83
2018-02-16,56.96,59.66,56.96,57.82
2018-02-20,56.82,58.32,55.56,55.65
2018-02-21,56.77,58.8,55.9,55.9
2018-02-22,57.01,57.91,55.16,55.16
2018-02-23,57.16,57.42,55.59,57.42
2018-02-26,58.76,59.36,57.12,59.13
2018-02-27,59.49,59.91,55.74,55.79
2018-02-28,56.47,56.47,51.65,51.65
2018-03-01,51.72,53.0,49.32,50.85
2018-03-02,49.22,53.38,48.47,53.37
2018-03-05,52.22,56.2,52.06,55.61
2018-03-06,56.5,57.77,55.14,57.24
2018-03-07,56.87,58.44,56.32,57.72
2018-03-08,59.08,59.08,56.65,57.3
2018-03-09,58.9,61.36,58.65,61.35
2018-03-12,62.06,62.57,61.34,61.98
2018-03-13,63.14,63.14,60.48,60.84
2018-03-14,61.67,61.67,59.36,59.58
2018-03-15,60.01,60.01,57.45,58.0
2018-03-16,58.27,59.98,58.27,59.74
2018-03-19,59.33,59.33,55.8,57.76
2018-03-20,58.45,58.45,56.54,56.94
2018-03-21,57.01,58.93,57.01,58.28
2018-03-22,56.2,57.38,52.59,52.61
2018-03-23,53.47,53.47,46.82,46.82
2018-03-26,50.92,52.14,48.42,52.14
2018-03-27,51.62,52.83,47.7,47.96
2018-03-28,48.19,48.88,46.99,48.17
2018-03-29,49.62,51.78,49.01,50.6
2018-04-02,49.72,49.8,42.94,44.85
2018-04-03,46.13,48.3,45.23,47.62
2018-04-04,44.16,50.95,44.16,50.65
2018-04-05,52.09,52.5,51.01,52.06
2018-04-06,50.61,51.82,46.22,47.68
2018-04-09,49.04,50.4,47.43,47.43
2018-04-10,49.7,52.79,49.27,51.84
2018-04-11,50.41,52.67,50.41,51.81
2018-04-12,52.9,53.89,52.78,53.11
2018-04-13,53.63,53.63,51.23,51.98
2018-04-16,53.01,54.74,52.81,54.32
2018-04-17,55.47,56.96,55.32,56.62
2018-04-18,57.97,58.13,56.99,56.99
2018-04-19,57.16,57.16,54.88,55.78
2018-04-20,55.52,55.83,54.39,54.67
2018-04-23,54.63,55.98,53.87,54.6
2018-04-24,56.04,56.04,51.17,52.74
2018-04-25,52.14,53.29,50.93,52.59
2018-04-26,53.24,54.88,53.17,53.65
2018-04-27,54.1,54.1,52.6,52.85
2018-04-30,53.71,54.04,50.7,50.71
2018-05-01,49.74,51.64,48.31,51.64
2018-05-02,51.45,52.94,51.12,51.29
2018-05-03,50.37,50.37,47.65,49.53
2018-05-04,48.22,53.76,48.22,53.14
2018-05-07,53.55,55.07,53.55,53.96
2018-05-08,54.11,54.39,53.21,54.15
2018-05-09,54.41,55.62,53.7,55.54
2018-05-10,56.18,57.73,56.14,57.03
2018-05-11,57.37,58.24,56.96,57.58
2018-05-14,58.09,58.4,56.59,56.63
2018-05-15,55.9,56.77,55.57,56.31
2018-05-16,56.81,58.38,56.43,57.53
2018-05-17,57.9,58.75,57.5,58.33
2018-05-18,59.35,59.35,58.42,58.66
2018-05-21,60.02,60.36,59.51,60.29
2018-05-22,60.95,61.36,59.27,59.27
2018-05-23,58.69,59.65,58.63,59.51
2018-05-24,59.58,59.58,58.13,59.13
2018-05-25,59.23,59.23,57.74,59.03
2018-05-29,57.07,57.98,55.53,56.73
2018-05-30,57.98,60.14,57.98,59.09
2018-05-31,60.18,60.18,57.04,57.25
2018-06-01,59.64,59.64,58.3,59.0
2018-06-04,60.04,60.11,58.51,59.28
2018-06-05,59.5,60.6,59.44,60.45
