time,open,high,low,close,Chars,EMA,EMA2,EMA3,Volume,%K,%D,Shapes,Shapes,Shapes,Histogram,MACD,Signal
2008-12-03,5.95,5.95,5.95,5.95,NaN,5.829933157958723,9.325515290662038,21.464042360028795,NaN,41,38,NaN,NaN,NaN,0.373872401836876,-0.8200659044325285,-1.1939383062694044
2008-12-04,5.19,5.19,5.19,5.19,NaN,5.771757416326112,9.163338220439996,21.302111590277264,NaN,35,35,NaN,NaN,NaN,0.33135899237325694,-0.7797395658028332,-1.1110985581760902
2008-12-05,6.77,6.77,6.77,6.77,NaN,5.862506742114648,9.069481819638428,21.15751346500087,NaN,73,59,NaN,NaN,NaN,0.3983036073148509,-0.6132190490325264,-1.0115226563473774
2008-12-08,7.73,7.73,7.73,7.73,NaN,6.032278856467862,9.016953120829077,21.023906365846635,NaN,90,79,NaN,NaN,NaN,0.4898702780067856,-0.3991848088388954,-0.889055086845681
2008-12-09,6.28,6.28,6.28,6.28,NaN,6.0547989604253285,8.909621625894603,20.877200829868062,NaN,75,76,NaN,NaN,NaN,0.4371524167954094,-0.34261456585141925,-0.7797669826468286
2008-12-10,7.03,7.03,7.03,7.03,NaN,6.143453600386662,8.835910973898736,20.739417737033556,NaN,81,79,NaN,NaN,NaN,0.43616586525390444,-0.2345596510794481,-0.6707255163333525
2008-12-11,5.45,5.45,5.45,5.45,NaN,6.080412363987874,8.703130151392903,20.587284227212326,NaN,61,66,NaN,NaN,NaN,0.31796594614411366,-0.2732680836532104,-0.5912340297973241
2008-12-12,6.64,6.64,6.64,6.64,NaN,6.131283967261704,8.622223086632397,20.448505279677875,NaN,71,69,NaN,NaN,NaN,0.30854541418441483,-0.20555226206680555,-0.5140976762512204
2008-12-15,5.82,5.82,5.82,5.82,NaN,6.102985424783368,8.512331985195832,20.302948013213417,NaN,62,64,NaN,NaN,NaN,0.23882279285073088,-0.21556918518780677,-0.45439197803853765
2008-12-16,7.68,7.68,7.68,7.68,NaN,6.246350386166698,8.479691515188152,20.177346540445125,NaN,85,77,NaN,NaN,NaN,0.3054459787420684,-0.07258450461095212,-0.37803048335302053
2008-12-17,7.97,7.97,7.97,7.97,NaN,6.403045805606089,8.459703612631754,20.055880405714326,NaN,94,87,NaN,NaN,NaN,0.353145672286142,0.06340160700465702,-0.289744065281485
2008-12-18,7.76,7.76,7.76,7.76,NaN,6.526405277823717,8.432264255273646,19.93353333700075,NaN,94,91,NaN,NaN,NaN,0.35377026835033554,0.15246877015643445,-0.20130149819390109
2008-12-19,8.14,8.14,8.14,8.14,NaN,6.673095707112471,8.42080291192958,19.81618474658283,NaN,97,94,NaN,NaN,NaN,0.36170247060303345,0.2508265900598907,-0.11087588054314272
2008-12-22,7.7,7.7,7.7,7.7,NaN,6.766450642829519,8.392536131069598,19.695625694378027,NaN,92,92,NaN,NaN,NaN,0.3206442422675233,0.2899294222912614,-0.030714819976261895
2008-12-23,7.3,7.3,7.3,7.3,NaN,6.814955129845018,8.349691576910006,19.572286135229987,NaN,83,85,NaN,NaN,NaN,0.2528539947814531,0.2853526735005545,0.03249867871910139
2008-12-24,7.71,7.71,7.71,7.71,NaN,6.8963228453136525,8.324605632717457,19.454253437367,NaN,86,85,NaN,NaN,NaN,0.22297831465947154,0.3112215720434408,0.08824325738396928
2008-12-26,8.3,8.3,8.3,8.3,NaN,7.0239298593760475,8.323640705944223,19.34326584097529,NaN,94,90,NaN,NaN,NaN,0.22941185015748095,0.3750080700808205,0.14559621992333954
2008-12-29,7.98,7.98,7.98,7.98,NaN,7.110845326705498,8.310164599828763,19.23019851917454,NaN,92,91,NaN,NaN,NaN,0.19966909193215215,0.39518258483852975,0.1955134929063776
2008-12-30,9.09,9.09,9.09,9.09,NaN,7.290768478823179,8.340746380227635,19.12930102147131,NaN,96,94,NaN,NaN,NaN,0.23961507119590053,0.4950323319012533,0.25541726070535276
2008-12-31,10.67,10.67,10.67,10.67,NaN,7.597971344384709,8.432089659434395,19.045128872003932,NaN,98,96,NaN,NaN,NaN,0.35059473755989723,0.6936606826552243,0.34306594509532706
2009-01-02,11.47,11.47,11.47,11.47,NaN,7.949973949440644,8.551223398280104,18.969754455367077,NaN,98,97,NaN,NaN,NaN,0.4497023512484223,0.9051938841558549,0.4554915329074326
2009-01-05,11.2,11.2,11.2,11.2,NaN,8.245430863127858,8.655096990504413,18.892443465761435,NaN,95,95,NaN,NaN,NaN,0.46686354453389467,1.039070963574801,0.5722074190409063
2009-01-06,12.44,12.44,12.44,12.44,12.44,8.626755330116234,8.80352455950424,18.82824004819167,NaN,97,95,NaN,NaN,NaN,0.5270632868770557,1.231036527637226,0.7039732407601702
2009-01-07,10.71,10.71,10.71,10.71,NaN,8.816141209196577,8.87828830226878,18.747461540249464,NaN,82,85,NaN,NaN,NaN,0.42034324262213985,1.229402294037845,0.8090590514157052
2009-01-08,11.54,11.54,11.54,11.54,NaN,9.063764735633251,8.9826691531602,18.6757455050231,NaN,85,84,NaN,NaN,NaN,0.3770107230641371,1.2803224552458765,0.9033117321817394
2009-01-09,10.57,10.57,10.57,10.57,NaN,9.200695214212047,9.044917421663722,18.59509132089352,NaN,76,78,NaN,NaN,NaN,0.25994875967347486,1.228247681773583,0.9682989221001082
2009-01-12,9.92,9.92,9.92,9.92,NaN,9.266086558374589,9.079234385520047,18.508772004267712,NaN,67,70,NaN,NaN,NaN,0.12264036743798312,1.121599381397587,0.998959013959604
2009-01-13,10,10,10,10,NaN,9.332805962158718,9.11534284098985,18.424107606215298,NaN,65,66,NaN,NaN,NaN,0.026147211035310036,1.0316430277537414,1.0054958167184314
2009-01-14,8.48,8.48,8.48,8.48,NaN,9.255278147417016,9.090427435460837,18.325161261874847,NaN,47,53,NaN,NaN,NaN,-0.14187327245510628,0.8281542261495485,0.9700274986046548
2009-01-15,8.52,8.52,8.52,8.52,NaN,9.188434679470015,9.068057732109432,18.22759746822435,NaN,42,45,NaN,NaN,NaN,-0.2460388740227788,0.6624789060761813,0.9085177800989601
2009-01-16,9.24,9.24,9.24,9.24,NaN,9.193122435881833,9.074800566144356,18.138168637694754,NaN,39,41,NaN,NaN,NaN,-0.26076415595777913,0.5825625851517362,0.8433267411095153
2009-01-20,7.64,7.64,7.64,7.64,NaN,9.051929487165303,9.01853387727595,18.033709248264955,NaN,17,24,NaN,NaN,NaN,-0.3661207004809348,0.38567586550834676,0.7517965659892816
2009-01-21,8.38,8.38,8.38,8.38,NaN,8.990844988332094,8.993493333069049,17.937652439824507,NaN,19,20,NaN,NaN,NaN,-0.37259240394934123,0.28605606105260506,0.6586484650019463
2009-01-22,7.84,7.84,7.84,7.84,NaN,8.886222716665541,8.948258300399674,17.837178286194412,NaN,13,14,NaN,NaN,NaN,-0.3975831436028675,0.16166953549836194,0.5592526791012294
2009-01-23,8.22,8.22,8.22,8.22,NaN,8.825657015150492,8.919699151364393,17.74148496991387,NaN,15,14,NaN,NaN,NaN,-0.3732527773766777,0.09268670738038232,0.46593948475706004
2009-01-26,10.81,10.81,10.81,10.81,NaN,9.006051831954993,8.993828596408926,17.672514970213236,NaN,50,37,NaN,NaN,NaN,-0.17739657987733193,0.24419375991039516,0.4215903397877271
2009-01-27,11.53,11.53,11.53,11.53,NaN,9.23550166541363,9.093286298510536,17.611395418270817,NaN,70,58,NaN,NaN,NaN,-0.0032331285033195267,0.41754892915857766,0.4207820576618972
2009-01-28,14.02,14.02,14.02,14.02,14.02,9.670456059466936,9.286490757392476,17.575660140477076,NaN,89,78,NaN,NaN,NaN,0.2611684278562978,0.7472425924822694,0.48607416462597164
2009-01-29,12.73,12.73,12.73,12.73,NaN,9.948596417697214,9.421530335533948,17.527444616691234,NaN,82,80,NaN,NaN,NaN,0.32644308882426587,0.894128025656304,0.5676849368320381
2009-01-30,12.2,12.2,12.2,12.2,NaN,10.15326947063383,9.530489930218891,17.474435217520178,NaN,74,75,NaN,NaN,NaN,0.311244458569919,0.9567405100444368,0.6454960514745178
2009-02-02,12.78,12.78,12.78,12.78,NaN,10.392063155121663,9.657921697661289,17.4277244193359,NaN,77,76,NaN,NaN,NaN,0.3165316834748728,1.0411606558181088,0.724628972343236
2009-02-03,13.52,13.52,13.52,13.52,NaN,10.676421050110603,9.809375748733395,17.388841589292756,NaN,86,82,NaN,NaN,NaN,0.34387126692687686,1.154468056001832,0.8105967890749552
2009-02-04,13.07,13.07,13.07,13.07,NaN,10.894019136464184,9.937243366430124,17.34586804114059,NaN,84,83,NaN,NaN,NaN,0.30687288323156836,1.1941878931144156,0.8873150098828473
2009-02-05,13.6,13.6,13.6,13.6,NaN,11.140017396785622,10.08088088147208,17.308595722323272,NaN,90,87,NaN,NaN,NaN,0.2933301097385369,1.2539776470560184,0.9606475373174815
2009-02-06,15.12,15.12,15.12,15.12,15.12,11.501833997077838,10.278493395924155,17.28681865045936,NaN,96,93,NaN,NaN,NaN,0.357709721399301,1.4077846890666077,1.0500749676673067
2009-02-09,15.27,15.27,15.27,15.27,15.27,11.844394542798035,10.474238752946738,17.26675080319111,NaN,98,96,NaN,NaN,NaN,0.3793091965989759,1.5242114634160266,1.1449022668170508
2009-02-10,13.36,13.36,13.36,13.36,NaN,11.982176857089122,10.587405860674316,17.2278776608708,NaN,81,86,NaN,NaN,NaN,0.24063372102260105,1.445694418095302,1.205060697072701
2009-02-11,14.54,14.54,14.54,14.54,NaN,12.214706233717385,10.742409552412578,17.20113260951885,NaN,87,86,NaN,NaN,NaN,0.20541873719282533,1.4618341185637327,1.2564153813709074
2009-02-12,14.99,14.99,14.99,14.99,NaN,12.467005667015805,10.908981726827772,17.17913129002115,NaN,93,90,NaN,NaN,NaN,0.1898417274284807,1.4937175406565082,1.3038758132280275
2009-02-13,14.63,14.63,14.63,14.63,NaN,12.663641515468914,11.054904012050212,17.15376679957318,NaN,92,91,NaN,NaN,NaN,0.1352649965590511,1.4729570589268413,1.3376920623677901
2009-02-17,11.67,11.67,11.67,11.67,NaN,12.573310468608103,11.07902542334236,17.09920195579633,NaN,65,73,NaN,NaN,NaN,-0.1071292237473247,1.2037805326836342,1.3109097564309589
2009-02-18,10.79,10.79,10.79,10.79,NaN,12.411191335098275,11.067691093015208,17.036423826882935,NaN,48,56,NaN,NaN,NaN,-0.3215521923257607,0.9089695160237579,1.2305217083495186
2009-02-19,10.08,10.08,10.08,10.08,NaN,12.19926485008934,11.028958108975395,16.96720567935176,NaN,37,42,NaN,NaN,NaN,-0.49562103054564766,0.610995420167459,1.1066164507131067
2009-02-20,9.08,9.08,9.08,9.08,NaN,11.915695318263037,10.952528379211655,16.888726020850747,NaN,23,29,NaN,NaN,NaN,-0.6526492074362948,0.29080494141773805,0.9434541488540329
2009-02-23,7.85,7.85,7.85,7.85,NaN,11.546086652966396,10.830860599634727,16.798788448503974,NaN,7,13,NaN,NaN,NaN,-0.8039554945458326,-0.06149021932825782,0.7424652752175748
2009-02-24,9.15,9.15,9.15,9.15,NaN,11.328260593605815,10.764944497688267,16.722681100757665,NaN,13,12,NaN,NaN,NaN,-0.7804526197456927,-0.23310049946454114,0.5473521202811515
2009-02-25,8.96,8.96,8.96,8.96,NaN,11.112964176005287,10.694162360524022,16.645440492789927,NaN,13,12,NaN,NaN,NaN,-0.7419243181090772,-0.380053277355195,0.3618710407538822
2009-02-26,8.87,8.87,8.87,8.87,NaN,10.909058341822988,10.622626581679942,16.56807292569749,NaN,13,12,NaN,NaN,NaN,-0.6879253252804456,-0.4980356158466748,0.18988970943377081
2009-02-27,9.03,9.03,9.03,9.03,NaN,10.738234856202716,10.560170637300336,16.49306722494428,NaN,14,13,NaN,NaN,NaN,-0.6095379824392179,-0.5720327686152515,0.03750521382396632
2009-03-02,7.13,7.13,7.13,7.13,NaN,10.410213505638833,10.425654141719932,16.399902376934886,NaN,4,6,NaN,NaN,NaN,-0.6500488154371811,-0.7750558054725101,-0.12500699003532897
2009-03-03,6.53,6.53,6.53,6.53,NaN,10.05746682330803,10.272883391064248,16.301694393084787,NaN,1,2,NaN,NaN,NaN,-0.678514521099274,-0.9731501414094215,-0.29463562031014745
2009-03-04,7.22,7.22,7.22,7.22,NaN,9.799515293916391,10.15316247376761,16.211329274745633,NaN,5,3,NaN,NaN,NaN,-0.6140670968042345,-1.0622194913154406,-0.4481523945112061
2009-03-05,6.35,6.35,6.35,6.35,NaN,9.485922994469446,10.004018847345352,16.11320659539493,NaN,1,1,NaN,NaN,NaN,-0.5929179355833157,-1.1892998139903508,-0.596381878407035
2009-03-06,6.25,6.25,6.25,6.25,NaN,9.191748176790405,9.856802421959259,16.015065236236772,NaN,0,0,NaN,NaN,NaN,-0.5495249797592764,-1.2832881031061305,-0.7337631233468541
2009-03-09,5.62,5.62,5.62,5.62,NaN,8.867043797082186,9.69065330737262,15.911631751299092,NaN,0,0,NaN,NaN,NaN,-0.5270356580966855,-1.392557695967711,-0.8655220378710256
2009-03-10,7.04,7.04,7.04,7.04,NaN,8.70094890643835,9.586706118848204,15.823356808500096,NaN,9,6,NaN,NaN,NaN,-0.3867998250598307,-1.3490218191958139,-0.9622219941359832
2009-03-11,7.23,7.23,7.23,7.23,NaN,8.56722627858032,9.494286271050235,15.737850770604572,NaN,14,11,NaN,NaN,NaN,-0.2577282853719556,-1.2843823508509278,-1.0266540654789722
2009-03-12,9.11,9.11,9.11,9.11,NaN,8.616569344163926,9.479216221205128,15.671902006717959,NaN,28,21,NaN,NaN,NaN,-0.033981185110676604,-1.069130546867318,-1.0351493617566414
2009-03-13,9.5,9.5,9.5,9.5,NaN,8.696881221967205,9.480031271353946,15.610490046452108,NaN,36,31,NaN,NaN,NaN,0.14236666053359404,-0.8571910360896489,-0.9995576966232429
2009-03-16,9.17,9.17,9.17,9.17,NaN,8.739892019970187,9.467873182281242,15.546405568377958,NaN,37,34,NaN,NaN,NaN,0.23348792582452305,-0.7076977893425891,-0.9411857151671121
2009-03-17,10.62,10.62,10.62,10.62,NaN,8.910810927245624,9.51305462611335,15.497386607498575,NaN,48,43,NaN,NaN,NaN,0.3794773697486491,-0.46683900298130077,-0.8463163727299499
2009-03-18,12.28,12.28,12.28,12.28,NaN,9.217100842950567,9.621562287834395,15.465372810409036,NaN,82,68,NaN,NaN,NaN,0.5647409208958521,-0.1403902216101347,-0.7051311425059869
2009-03-19,12.78,12.78,12.78,12.78,NaN,9.541000766318696,9.745422590272263,15.43865268294228,NaN,93,84,NaN,NaN,NaN,0.6895932512773894,0.15686042159074987,-0.5327328296866395
2009-03-20,11.28,11.28,11.28,11.28,NaN,9.699091605744268,9.805602096536095,15.397273054256287,NaN,83,83,NaN,NaN,NaN,0.6408289832301868,0.26830339935109393,-0.3725255838790928
2009-03-23,15.16,15.16,15.16,15.16,NaN,10.19553782340388,10.015578484907229,15.39491212834329,NaN,93,89,NaN,NaN,NaN,0.8276799507703378,0.6620743545838295,-0.16560559618650833
2009-03-24,13.84,13.84,13.84,13.84,NaN,10.5268525667308,10.165555799224592,15.379440365872211,NaN,88,87,NaN,NaN,NaN,0.8186766449938581,0.8577402100558142,0.03906356506195621
2009-03-25,15.09,15.09,15.09,15.09,NaN,10.941684151573455,10.358671258078529,15.376560362231691,NaN,95,92,NaN,NaN,NaN,0.8495331095325743,1.1009799519776742,0.25144684244509985
2009-03-26,17.84,17.84,17.84,17.84,NaN,11.568803774157686,10.652056698938194,15.401072199423416,NaN,97,94,NaN,NaN,NaN,0.9975455969607624,1.4983788386460528,0.5008332416852904
2009-03-27,16.58,16.58,16.58,16.58,NaN,12.024367067416078,10.884525063685716,15.412802824304775,NaN,91,91,NaN,NaN,NaN,0.9530477105696804,1.692142879897391,0.7390951693277106
2009-03-30,14.34,14.34,14.34,14.34,NaN,12.234879152196434,11.020033884717648,15.402128169336567,NaN,77,81,NaN,NaN,NaN,0.725507205092847,1.6459791756937694,0.9204719706009223
2009-03-31,16.3,16.3,16.3,16.3,NaN,12.60443559290585,11.227091379434603,15.41106221740287,NaN,83,82,NaN,NaN,NaN,0.6615477917465946,1.7474067102841655,1.0858589185375709
2009-04-01,17.85,17.85,17.85,17.85,NaN,13.081305084459864,11.486813286123441,15.435330255040652,NaN,93,89,NaN,NaN,NaN,0.6757976525909446,1.9306059842762515,1.254808331685307
2009-04-02,21.44,21.44,21.44,21.44,21.44,13.841186440418058,11.877134333726444,15.495078212701939,NaN,97,93,NaN,NaN,NaN,0.8669683247182678,2.3385187375831418,1.471550412864874
2009-04-03,22.89,22.89,22.89,22.89,22.89,14.663805854925508,12.309011418678347,15.568659524018338,NaN,98,96,NaN,NaN,NaN,1.0204622545531035,2.7471282310562533,1.7266659765031498
2009-04-06,21.53,21.53,21.53,21.53,21.53,15.288005322659552,12.670618814024294,15.627976344674872,NaN,93,94,NaN,NaN,NaN,0.9606412515761131,2.927467540973291,1.966826289397178
2009-04-07,19.19,19.19,19.19,19.19,NaN,15.642732111508684,12.926280821317459,15.663419366120893,NaN,83,86,NaN,NaN,NaN,0.7055236908638358,2.848730902976973,2.143207212113137
2009-04-08,21.13,21.13,21.13,21.13,NaN,16.141574646826076,13.247995298912853,15.717813203273918,NaN,86,85,NaN,NaN,NaN,0.6129032853158085,2.909336318757898,2.2964330334420895
2009-04-09,26.56,26.56,26.56,26.56,26.56,17.088704224387342,13.770034698955486,15.825695658962735,NaN,94,90,NaN,NaN,NaN,0.8483149793973146,3.356826757688733,2.5085117782914184
2009-04-13,27.39,27.39,27.39,27.39,27.39,18.025185658533946,14.304150985270958,15.940763363848678,NaN,97,94,NaN,NaN,NaN,0.9814954334898736,3.7353810701537604,2.753885636663887
2009-04-14,25.3,25.3,25.3,25.3,25.3,18.68653241684904,14.73536075055445,16.033890096546703,NaN,91,91,NaN,NaN,NaN,0.8550331824551858,3.822677114732869,2.9676439322776833
2009-04-15,27.62,27.62,27.62,27.62,27.62,19.49866583349913,15.240640721120943,16.149174772202954,NaN,96,94,NaN,NaN,NaN,0.8519483779876778,4.032579404762281,3.180631026774603
2009-04-16,30.95,30.95,30.95,30.95,30.95,20.539696212271934,15.856694026175024,16.296446665016855,NaN,98,96,NaN,NaN,NaN,0.9888699551286941,4.4167184706854705,3.4278485155567764
2009-04-17,32.86,32.86,32.86,32.86,32.86,21.659723829338123,16.523490338874044,16.461258140986835,NaN,98,97,NaN,NaN,NaN,1.113492247285031,4.819713824663065,3.706221577378034
2009-04-20,26.14,26.14,26.14,26.14,NaN,22.06702166303466,16.90060836480055,16.557564030131246,NaN,77,83,NaN,NaN,NaN,0.6705883665919803,4.544457035618009,3.873868669026029
2009-04-21,30.43,30.43,30.43,30.43,30.43,22.827292420940598,17.43117274265151,16.695598218886158,NaN,84,83,NaN,NaN,NaN,0.5962919009548084,4.61923354521954,4.022941644264732
2009-04-22,30.93,30.93,30.93,30.93,30.93,23.56390220085509,17.96053851744949,16.837234057504205,NaN,87,85,NaN,NaN,NaN,0.5136981497314661,4.665064331429065,4.151366181697599
2009-04-23,31.61,31.61,31.61,31.61,31.61,24.29536563714099,18.495811516765194,16.984226753449438,NaN,91,88,NaN,NaN,NaN,0.4405498790601641,4.702053530522804,4.26150365146264
2009-04-24,35,35,35,35,35,25.268514215582716,19.14303459453911,17.16348817878825,NaN,96,93,NaN,NaN,NaN,0.5490981724873052,4.947876367071771,4.398778194584466
2009-04-27,33.2,33.2,33.2,33.2,33.2,25.98955837780247,19.694288139851302,17.323055460591352,NaN,92,92,NaN,NaN,NaN,0.4333748903150392,4.940496807478265,4.507121917163226
2009-04-28,33.71,33.71,33.71,33.71,33.71,26.691416707093154,20.24392389907282,17.486109635112832,NaN,92,91,NaN,NaN,NaN,0.3295799894756746,4.919096904007819,4.589516914532145
2009-04-29,39.3,39.3,39.3,39.3,39.3,27.837651551902866,20.991221001069963,17.703163270584348,NaN,96,94,NaN,NaN,NaN,0.5621452199101009,5.292198439419771,4.73005321950967
2009-04-30,39.85,39.85,39.85,39.85,39.85,28.929683229002606,21.730780961812318,17.923529805205398,NaN,98,96,NaN,NaN,NaN,0.670420742265649,5.568079147341731,4.897658405076082
2009-05-01,41.16,41.16,41.16,41.16,41.16,30.041530208184188,22.49271112017262,18.15473846386007,NaN,98,97,NaN,NaN,NaN,0.7420913017080668,5.825272532211166,5.083181230503099
2009-05-04,48.34,48.34,48.34,48.34,48.34,31.705027461985626,23.506330291930556,18.455089324916187,NaN,98,97,NaN,NaN,NaN,1.1599798008200182,6.533155981528122,5.3731761807081035
2009-05-05,47.72,47.72,47.72,47.72,47.72,33.16093405635057,24.45588596675681,18.746282465961798,NaN,97,96,NaN,NaN,NaN,1.2725429851256393,6.963854912115153,5.691311926989513
2009-05-06,51.11,51.11,51.11,51.11,51.11,34.792667323955065,25.501145340609483,19.068309506101482,NaN,98,97,NaN,NaN,NaN,1.440841878158568,7.4923642746877235,6.051522396529156
2009-05-07,47.83,47.83,47.83,47.83,47.83,35.977879385413694,26.37678669980127,19.35449548116515,NaN,91,92,NaN,NaN,NaN,1.2063045398116596,7.55940307129373,6.35309853148207
2009-05-08,55.23,55.23,55.23,55.23,55.23,37.7280721685579,27.508285260593375,19.71146567538241,NaN,96,94,NaN,NaN,NaN,1.4103953282173602,8.11609269175377,6.7056973635364105
2009-05-11,51.88,51.88,51.88,51.88,51.88,39.014611062325365,28.464038779785792,20.03155059403532,NaN,91,91,NaN,NaN,NaN,1.1894564901738862,8.192517976253768,7.003061486079882
2009-05-12,50.84,50.84,50.84,50.84,50.84,40.089646420295786,29.34152745508831,20.338102329418053,NaN,86,87,NaN,NaN,NaN,0.8584070869140001,8.076070344722382,7.217663257808382
2009-05-13,43.25,43.25,43.25,43.25,43.25,40.37695129117799,29.886957750967202,20.566081410717377,NaN,67,73,NaN,NaN,NaN,0.05573448993001229,7.2873313702208975,7.231596880290885
2009-05-14,46.7,46.7,46.7,46.7,46.7,40.9517739010709,30.546292741125352,20.826120401655512,NaN,69,70,NaN,NaN,NaN,-0.29604498576263616,6.8615406480875905,7.157585633850227
2009-05-15,45.6,45.6,45.6,45.6,45.6,41.37433991006446,31.136634202257692,21.072626666315657,NaN,67,67,NaN,NaN,NaN,-0.6364681508414733,6.362000445298385,6.998468596139858
2009-05-18,53.33,53.33,53.33,53.33,53.33,42.461218100058595,32.00696227275739,21.393595555208037,NaN,84,78,NaN,NaN,NaN,-0.38696724442982067,6.514759540602583,6.9017267850324036
2009-05-19,54.88,54.88,54.88,54.88,54.88,43.59019827278054,32.90394414441396,21.726793609385073,NaN,93,88,NaN,NaN,NaN,-0.17430379429885257,6.683847042158838,6.858150836457691
2009-05-20,55.27,55.27,55.27,55.27,55.27,44.65199842980049,33.78104437404479,22.060556857052884,NaN,97,93,NaN,NaN,NaN,-0.06950873399330426,6.771264918966061,6.840773652959365
2009-05-21,52.24,52.24,52.24,52.24,52.24,45.34181675436408,34.50492498682735,22.36084982364937,NaN,90,91,NaN,NaN,NaN,-0.2559150066906586,6.5208798945960424,6.776794901286701
2009-05-22,52.99,52.99,52.99,52.99,52.99,46.037106140330984,35.2298298893047,22.665617487095645,NaN,90,90,NaN,NaN,NaN,-0.3732548572730776,6.310226329695354,6.683481186968431
2009-05-26,59.65,59.65,59.65,59.65,59.65,47.27464194575544,36.18748361913589,23.033621293194194,NaN,96,94,NaN,NaN,NaN,-0.0631409471665414,6.604555003010255,6.667695950176796
2009-05-27,57.34,57.34,57.34,57.34,57.34,48.18967449614131,37.01699406544429,23.374978295251964,NaN,92,92,NaN,NaN,NaN,-0.07366451807611973,6.575615302581646,6.649279820657766
2009-05-28,60.01,60.01,60.01,60.01,60.01,49.26424954194664,37.918680572681765,23.739505874403687,NaN,96,94,NaN,NaN,NaN,0.033374074819569444,6.6909974141822275,6.657623339362658
