Day,Date,Open,High,Low,Close,Volume
Fri,3/30/2007,62,62,62,62,0
Thu,3/29/2007,62,62,62,62,0
Wed,3/28/2007,62,62,62,62,0
Tue,3/27/2007,62,62,62,62,0
Mon,3/26/2007,62,62,62,62,0
Fri,3/23/2007,60,60,60,60,0
Thu,3/22/2007,60,60,60,60,0
Wed,3/21/2007,60,60,60,60,0
Tue,3/20/2007,58,58,58,58,0
Mon,3/19/2007,56,56,56,56,0
Fri,3/16/2007,55,55,55,55,0
Thu,3/15/2007,55,55,55,55,0
Wed,3/14/2007,55,55,55,55,0
Tue,3/13/2007,59,59,59,59,0
Mon,3/12/2007,59,59,59,59,0
Fri,3/9/2007,59,59,59,59,0
Thu,3/8/2007,60,60,60,60,0
Wed,3/7/2007,60,60,60,60,0
Tue,3/6/2007,60,60,60,60,0
Mon,3/5/2007,61,61,61,61,0
Fri,3/2/2007,63,63,63,63,0
Thu,3/1/2007,64,64,64,64,0
Wed,2/28/2007,67,67,67,67,0
Tue,2/27/2007,68,68,68,68,0
Mon,2/26/2007,76,76,76,76,0
Fri,2/23/2007,75,75,75,75,0
Thu,2/22/2007,75,75,75,75,0
Wed,2/21/2007,72,72,72,72,0
Tue,2/20/2007,72,72,72,72,0
Fri,2/16/2007,71,71,71,71,0
Thu,2/15/2007,72,72,72,72,0
Wed,2/14/2007,72,72,72,72,0
Tue,2/13/2007,72,72,72,72,0
Mon,2/12/2007,69,69,69,69,0
Fri,2/9/2007,69,69,69,69,0
Thu,2/8/2007,69,69,69,69,0
Wed,2/7/2007,69,69,69,69,0
Tue,2/6/2007,68,68,68,68,0
Mon,2/5/2007,68,68,68,68,0
Fri,2/2/2007,68,68,68,68,0
Thu,2/1/2007,68,68,68,68,0
Wed,1/31/2007,66,66,66,66,0
Tue,1/30/2007,66,66,66,66,0
Mon,1/29/2007,66,66,66,66,0
Fri,1/26/2007,66,66,66,66,0
Thu,1/25/2007,68,68,68,68,0
Wed,1/24/2007,68,68,68,68,0
Tue,1/23/2007,68,68,68,68,0
Mon,1/22/2007,67,67,67,67,0
Fri,1/19/2007,67,67,67,67,0
Thu,1/18/2007,67,67,67,67,0
Wed,1/17/2007,70,70,70,70,0
Tue,1/16/2007,70,70,70,70,0
Fri,1/12/2007,71,71,71,71,0
Thu,1/11/2007,71,71,71,71,0
Wed,1/10/2007,70,70,70,70,0
Tue,1/9/2007,70,70,70,70,0
Mon,1/8/2007,69,69,69,69,0
Fri,1/5/2007,70,70,70,70,0
Thu,1/4/2007,69,69,69,69,0
Wed,1/3/2007,68,68,68,68,0
Fri,12/29/2006,68,68,68,68,0
Thu,12/28/2006,67,67,67,67,0
Wed,12/27/2006,66,66,66,66,0
Tue,12/26/2006,66,66,66,66,0
Fri,12/22/2006,66,66,66,66,0
Thu,12/21/2006,67,67,67,67,0
Wed,12/20/2006,70,70,70,70,0
Tue,12/19/2006,71,71,71,71,0
Mon,12/18/2006,71,71,71,71,0
Fri,12/15/2006,72,72,72,72,0
Thu,12/14/2006,72,72,72,72,0
Wed,12/13/2006,72,72,72,72,0
Tue,12/12/2006,73,73,73,73,0
Mon,12/11/2006,72,72,72,72,0
Fri,12/8/2006,72,72,72,72,0
Thu,12/7/2006,70,70,70,70,0
Wed,12/6/2006,70,70,70,70,0
Tue,12/5/2006,70,70,70,70,0
Mon,12/4/2006,70,70,70,70,0
Fri,12/1/2006,69,69,69,69,0
Thu,11/30/2006,69,69,69,69,0
Wed,11/29/2006,68,68,68,68,0
Tue,11/28/2006,68,68,68,68,0
Mon,11/27/2006,70,70,70,70,0
Fri,11/24/2006,70,70,70,70,0
Wed,11/22/2006,70,70,70,70,0
Tue,11/21/2006,69,69,69,69,0
Mon,11/20/2006,69,69,69,69,0
Fri,11/17/2006,68,68,68,68,0
Thu,11/16/2006,68,68,68,68,0
Wed,11/15/2006,67,67,67,67,0
Tue,11/14/2006,64,64,64,64,0
Mon,11/13/2006,64,64,64,64,0
Fri,11/10/2006,63,63,63,63,0
Thu,11/9/2006,63,63,63,63,0
Wed,11/8/2006,63,63,63,63,0
Tue,11/7/2006,62,62,62,62,0
Mon,11/6/2006,61,61,61,61,0
Fri,11/3/2006,59,59,59,59,0
Thu,11/2/2006,60,60,60,60,0
Wed,11/1/2006,60,60,60,60,0
Tue,10/31/2006,60,60,60,60,0
Mon,10/30/2006,60,60,60,60,0
Fri,10/27/2006,59,59,59,59,0
Thu,10/26/2006,59,59,59,59,0
Wed,10/25/2006,59,59,59,59,0
Tue,10/24/2006,60,60,60,60,0
Mon,10/23/2006,59,59,59,59,0
Fri,10/20/2006,58,58,58,58,0
Thu,10/19/2006,59,59,59,59,0
Wed,10/18/2006,60,60,60,60,0
Tue,10/17/2006,60,60,60,60,0
Mon,10/16/2006,59,59,59,59,0
Fri,10/13/2006,58,58,58,58,0
Thu,10/12/2006,57,57,57,57,0
Wed,10/11/2006,57,57,57,57,0
Tue,10/10/2006,54,54,54,54,0
Mon,10/9/2006,54,54,54,54,0
Fri,10/6/2006,54,54,54,54,0
Thu,10/5/2006,52,52,52,52,0
Wed,10/4/2006,50,50,50,50,0
Tue,10/3/2006,49,49,49,49,0
Mon,10/2/2006,50,50,50,50,0
Fri,9/29/2006,50,50,50,50,0
Thu,9/28/2006,50,50,50,50,0
Wed,9/27/2006,50,50,50,50,0
Tue,9/26/2006,49,49,49,49,0
Mon,9/25/2006,48,48,48,48,0
Fri,9/22/2006,47,47,47,47,0
Thu,9/21/2006,47,47,47,47,0
Wed,9/20/2006,48,48,48,48,0
Tue,9/19/2006,49,49,49,49,0
Mon,9/18/2006,48,48,48,48,0
Fri,9/15/2006,48,48,48,48,0
Thu,9/14/2006,47,47,47,47,0
Wed,9/13/2006,45,45,45,45,0
Tue,9/12/2006,41,41,41,41,0
Mon,9/11/2006,38,38,38,38,0
Fri,9/8/2006,37,37,37,37,0
Thu,9/7/2006,37,37,37,37,0
Wed,9/6/2006,38,38,38,38,0
Tue,9/5/2006,39,39,39,39,0
Fri,9/1/2006,37,37,37,37,0
Thu,8/31/2006,37,37,37,37,0
Wed,8/30/2006,36,36,36,36,0
Tue,8/29/2006,34,34,34,34,0
Mon,8/28/2006,32,32,32,32,0
